subject,Unknown,Left-Cerebral-Exterior,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus-Proper,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Cerebral-White-Matter,Right-Cerebral-Cortex,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus-Proper,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,WM-hypointensities,Optic-Chiasm,Vermis
3mo_sub-469090.nii.gz,43.829214001622255,1.0,4.123105625617661,1.4142135623730951,152.0,152.0,152.0,3.1622776601683795,152.0,4.242640687119285,3.741657386773941,4.47213595499958,152.0,152.0,3.0,2.8284271247461903,3.741657386773941,2.23606797749979,1.7320508075688772,2.449489742783178,2.23606797749979,1.0,1.4142135623730951,152.0,152.0,86.37129152675672,4.123105625617661,3.741657386773941,152.0,152.0,3.0,2.23606797749979,1.7320508075688772,2.23606797749979,1.7320508075688772,1.4142135623730951,2.23606797749979,2.0,5.385164807134505,152.0,152.0
4mo_sub-125632.nii.gz,37.17526059088221,3.3166247903554,30.51229260478471,6.6332495807108,188.0,188.0,188.0,5.0990195135927845,188.0,8.48528137423857,11.357816691600547,9.486832980505136,188.0,188.0,12.041594578792296,5.385164807134505,11.04536101718726,5.916079783099617,8.94427190999916,6.5574385243019995,5.385164807134505,4.358898943540674,5.744562646538029,188.0,188.0,7.071067811865476,37.17526059088221,6.164414002968977,188.0,188.0,10.77032961426901,2.8284271247461903,6.4031242374328485,59.60704656330491,3.1622776601683795,4.0,4.123105625617661,3.0,4.123105625617661,188.0,188.0
5mo_sub-552990.nii.gz,94.33451118228152,1.4142135623730951,6.4031242374328485,5.0,2.23606797749979,168.0,3.0,168.0,168.0,5.0,5.744562646538029,4.58257569495584,7.681145747868607,10.198039027185569,20.663978319771825,2.23606797749979,5.385164807134505,3.0,4.0,3.3166247903554,2.23606797749979,3.0,3.6055512754639887,168.0,20.12461179749811,4.123105625617661,94.33451118228152,28.08914381037628,168.0,11.445523142259598,5.916079783099617,4.242640687119285,5.0990195135927845,2.449489742783178,3.0,2.8284271247461903,2.449489742783178,2.23606797749979,2.449489742783178,168.0,19.33907960581372
6mo_sub-116845.nii.gz,10.04987562112089,2.23606797749979,6.4031242374328485,3.6055512754639887,2.23606797749979,154.0,2.449489742783178,154.0,154.0,4.58257569495584,5.0,5.0,52.00961449578339,7.3484692283495345,6.4807406984078595,4.58257569495584,3.3166247903554,3.0,4.242640687119285,2.449489742783178,2.449489742783178,4.58257569495584,2.23606797749979,154.0,9.0,5.830951894845301,10.77032961426901,28.178005607210746,154.0,7.6157731058639095,5.916079783099617,1.4142135623730951,12.0,7.6157731058639095,2.8284271247461903,4.123105625617661,2.449489742783178,3.3166247903554,2.23606797749979,154.0,20.615528128088304
7mo_updated_sub-470437.nii.gz,13.30413469565007,1.4142135623730951,5.830951894845301,5.0,1.7320508075688772,156.0,1.4142135623730951,156.0,156.0,5.916079783099617,5.47722557505166,9.0,43.52011029397789,6.6332495807108,6.4031242374328485,3.741657386773941,4.58257569495584,2.23606797749979,5.385164807134505,2.449489742783178,2.23606797749979,2.8284271247461903,2.23606797749979,156.0,20.12461179749811,6.164414002968977,6.4031242374328485,29.9833287011299,156.0,5.385164807134505,5.0990195135927845,1.7320508075688772,3.6055512754639887,5.0990195135927845,4.47213595499958,2.23606797749979,3.0,6.708203932499369,3.0,156.0,8.18535277187245
8mo_sub-890518.nii.gz,53.44155686354955,2.23606797749979,5.830951894845301,4.242640687119285,2.449489742783178,188.0,1.0,188.0,188.0,55.7314991723711,32.07802986469088,17.916472867168913,18.814887722226782,5.47722557505166,4.58257569495584,1.7320508075688772,2.0,3.6055512754639887,5.0,2.8284271247461903,2.23606797749979,4.123105625617661,2.23606797749979,188.0,5.196152422706632,8.246211251235321,6.782329983125267,16.583123951777,188.0,7.549834435270751,5.385164807134505,2.8284271247461903,2.23606797749979,3.0,4.242640687119285,5.744562646538029,2.0,5.47722557505166,2.8284271247461903,188.0,16.911534525287767
0mo_template_15.nii.gz,11.04536101718726,2.23606797749979,2.23606797749979,1.4142135623730951,142.0,142.0,142.0,2.8284271247461903,142.0,5.385164807134505,4.123105625617661,3.0,142.0,142.0,2.8284271247461903,1.7320508075688772,1.7320508075688772,1.4142135623730951,2.0,2.449489742783178,2.0,1.4142135623730951,2.0,142.0,142.0,4.69041575982343,3.0,2.449489742783178,142.0,142.0,3.0,1.4142135623730951,2.23606797749979,2.449489742783178,2.23606797749979,2.23606797749979,2.0,2.23606797749979,2.0,142.0,142.0
0mo_template_17.nii.gz,7.3484692283495345,2.0,2.449489742783178,2.8284271247461903,136.0,136.0,136.0,2.449489742783178,136.0,4.358898943540674,3.0,4.898979485566356,136.0,136.0,2.23606797749979,1.7320508075688772,1.4142135623730951,2.8284271247461903,2.0,2.0,1.4142135623730951,1.4142135623730951,1.7320508075688772,136.0,136.0,5.0,3.6055512754639887,5.0,136.0,136.0,2.449489742783178,2.23606797749979,2.0,2.0,1.7320508075688772,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951,136.0,136.0
2mo_sub-381606.nii.gz,36.6742416417845,2.0,1.4142135623730951,2.8284271247461903,173.0,173.0,173.0,2.23606797749979,173.0,5.385164807134505,6.0827625302982185,5.0,173.0,173.0,6.4031242374328485,2.23606797749979,3.741657386773941,3.6055512754639887,2.0,2.8284271247461903,2.23606797749979,1.7320508075688772,1.7320508075688772,173.0,173.0,5.47722557505166,36.6742416417845,16.30950643030009,173.0,173.0,2.23606797749979,2.8284271247461903,2.449489742783178,2.23606797749979,2.23606797749979,2.23606797749979,2.0,2.23606797749979,1.4142135623730951,173.0,173.0
3mo_sub-801091.nii.gz,10.0,2.0,8.94427190999916,4.123105625617661,160.0,160.0,160.0,13.379088160259652,160.0,3.741657386773941,5.196152422706632,8.306623862918075,160.0,160.0,13.152946437965904,5.385164807134505,11.357816691600547,2.23606797749979,3.1622776601683795,3.3166247903554,4.69041575982343,1.4142135623730951,11.04536101718726,160.0,160.0,4.242640687119285,35.749125863438955,16.822603841260722,160.0,160.0,13.0,4.0,10.392304845413264,1.7320508075688772,1.7320508075688772,5.0990195135927845,2.0,1.4142135623730951,8.06225774829855,160.0,160.0
4mo_new_sub-645257.nii.gz,10.04987562112089,3.0,8.54400374531753,5.47722557505166,146.0,146.0,146.0,146.0,146.0,3.4641016151377544,7.071067811865476,7.6157731058639095,146.0,146.0,11.575836902790224,5.385164807134505,6.6332495807108,2.449489742783178,2.23606797749979,3.0,2.449489742783178,1.4142135623730951,9.899494936611664,146.0,146.0,5.830951894845301,7.071067811865476,30.805843601498733,146.0,146.0,10.816653826391967,6.708203932499369,8.831760866327848,3.0,3.0,4.58257569495584,3.4641016151377544,3.3166247903554,9.16515138991168,146.0,146.0
5mo_sub-272097.nii.gz,11.6619037896906,3.1622776601683795,6.708203932499369,4.242640687119285,19.621416870348586,155.0,155.0,155.0,155.0,25.0,26.019223662515373,31.01612483854165,62.01612693485461,14.31782106327635,5.744562646538029,5.0990195135927845,3.741657386773941,6.708203932499369,6.4807406984078595,3.6055512754639887,3.0,4.58257569495584,4.898979485566356,155.0,42.0,52.057660339281476,54.56189146281496,31.416556144810013,155.0,18.49324200890693,6.782329983125267,4.58257569495584,7.0,36.37306695894642,4.242640687119285,5.385164807134505,3.741657386773941,3.3166247903554,5.916079783099617,155.0,43.9089968002003
6mo_sub-284149.nii.gz,82.37718130647589,2.0,5.385164807134505,3.741657386773941,2.449489742783178,198.0,1.7320508075688772,198.0,198.0,14.035668847618199,54.05552700695832,5.385164807134505,46.04345773288535,9.486832980505136,5.0990195135927845,2.449489742783178,3.0,4.0,5.916079783099617,4.58257569495584,3.3166247903554,3.0,3.1622776601683795,198.0,20.928449536456352,84.90583018850944,5.385164807134505,28.08914381037628,198.0,9.16515138991168,5.385164807134505,5.0990195135927845,2.23606797749979,3.3166247903554,3.1622776601683795,3.3166247903554,2.23606797749979,2.449489742783178,3.1622776601683795,198.0,4.242640687119285
7mo_updated_sub-682023.nii.gz,10.63014581273465,1.4142135623730951,5.830951894845301,5.0,4.123105625617661,157.0,1.7320508075688772,157.0,157.0,21.02379604162864,26.1725046566048,57.445626465380286,49.88987873306569,6.5574385243019995,5.385164807134505,4.358898943540674,1.7320508075688772,2.8284271247461903,5.47722557505166,3.6055512754639887,2.23606797749979,3.6055512754639887,2.0,157.0,19.595917942265423,48.774993593028796,55.226805085936306,26.944387170614963,157.0,5.916079783099617,6.708203932499369,1.4142135623730951,3.0,35.36947836765478,5.0,2.23606797749979,2.8284271247461903,4.242640687119285,2.8284271247461903,157.0,4.58257569495584
8mo_sub-272097.nii.gz,61.725197448043865,1.4142135623730951,7.211102550927977,6.164414002968977,1.4142135623730951,205.0,2.0,205.0,205.0,90.08329478876756,36.91882988394946,27.87471972953271,45.5521678957215,6.4031242374328485,7.0,2.23606797749979,1.7320508075688772,3.0,5.0990195135927845,3.0,3.0,4.69041575982343,2.23606797749979,205.0,19.235384061671343,95.467271878901,86.82165628459295,31.06444913401813,205.0,7.071067811865476,5.830951894845301,2.8284271247461903,3.741657386773941,3.6055512754639887,4.0,2.23606797749979,2.8284271247461903,5.0990195135927845,2.449489742783178,205.0,5.196152422706632
0mo_template_05.nii.gz,9.899494936611664,2.23606797749979,2.8284271247461903,4.242640687119285,133.0,133.0,133.0,2.23606797749979,133.0,4.358898943540674,6.4807406984078595,8.06225774829855,133.0,133.0,2.449489742783178,2.449489742783178,2.0,2.23606797749979,2.0,2.0,2.0,2.449489742783178,2.23606797749979,133.0,133.0,5.0990195135927845,6.164414002968977,9.0,133.0,133.0,3.4641016151377544,2.23606797749979,2.23606797749979,2.23606797749979,2.449489742783178,2.0,2.8284271247461903,2.23606797749979,2.23606797749979,133.0,133.0
0mo_template_16.nii.gz,13.114877048603999,2.23606797749979,2.449489742783178,2.449489742783178,140.0,140.0,140.0,2.449489742783178,140.0,4.58257569495584,5.385164807134505,10.488088481701515,140.0,140.0,2.449489742783178,2.23606797749979,1.7320508075688772,2.0,3.0,2.449489742783178,1.4142135623730951,1.7320508075688772,3.6055512754639887,140.0,140.0,5.0,3.6055512754639887,3.1622776601683795,140.0,140.0,3.0,2.23606797749979,1.7320508075688772,2.23606797749979,1.7320508075688772,2.449489742783178,1.4142135623730951,1.4142135623730951,2.449489742783178,140.0,140.0
2mo_sub-372377.nii.gz,97.30878685915265,2.0,2.23606797749979,7.071067811865476,198.0,198.0,198.0,2.449489742783178,198.0,48.08326112068522,115.84903970253704,5.0,198.0,198.0,5.656854249492381,3.4641016151377544,3.3166247903554,4.0,3.1622776601683795,2.449489742783178,2.0,2.8284271247461903,159.15715503865982,198.0,198.0,76.09204951898721,83.74365647617734,4.47213595499958,198.0,198.0,5.385164807134505,3.6055512754639887,2.449489742783178,2.23606797749979,3.0,5.0990195135927845,3.1622776601683795,1.4142135623730951,2.23606797749979,198.0,198.0
3mo_sub-298032.nii.gz,41.484937025383076,3.1622776601683795,4.69041575982343,4.898979485566356,164.0,164.0,164.0,5.385164807134505,164.0,28.178005607210746,97.83148777362021,13.564659966250534,164.0,164.0,42.391036788453285,5.0990195135927845,3.3166247903554,4.0,2.23606797749979,5.830951894845301,2.0,3.1622776601683795,2.23606797749979,164.0,164.0,55.04543577809154,58.830264320330905,43.669211121796096,164.0,164.0,39.824615503479755,2.449489742783178,3.1622776601683795,37.17526059088221,5.385164807134505,43.05810028322197,2.0,2.23606797749979,2.23606797749979,164.0,164.0
4mo_sub-402408.nii.gz,54.57105459856901,4.0,2.449489742783178,5.0990195135927845,164.0,164.0,164.0,68.18357573492314,164.0,55.982140009113614,70.49822692805826,27.49545416973504,164.0,164.0,12.688577540449518,4.898979485566356,12.529964086141668,5.0,5.0,4.58257569495584,3.0,6.324555320336759,11.789826122551597,164.0,164.0,7.681145747868607,13.30413469565007,7.0,164.0,164.0,11.0,5.0,10.63014581273465,59.53990258641679,3.0,6.0827625302982185,3.741657386773941,5.196152422706632,10.246950765959598,164.0,164.0
5mo_sub-938316.nii.gz,42.20189569201838,1.4142135623730951,5.0,2.8284271247461903,2.449489742783178,158.0,1.4142135623730951,158.0,158.0,6.0,83.73171442171717,17.578395831246947,8.602325267042627,7.071067811865476,9.273618495495704,2.0,5.830951894845301,2.23606797749979,4.898979485566356,2.449489742783178,3.0,6.708203932499369,2.23606797749979,158.0,19.313207915827967,4.358898943540674,5.0990195135927845,29.223278392404914,158.0,6.4031242374328485,27.07397274136177,2.23606797749979,3.741657386773941,2.23606797749979,5.0,2.0,2.0,6.4031242374328485,2.449489742783178,158.0,20.615528128088304
6mo_sub-544404.nii.gz,57.48912940721924,2.8284271247461903,8.06225774829855,4.123105625617661,2.449489742783178,182.0,3.0,182.0,182.0,6.708203932499369,30.14962686336267,8.660254037844387,14.7648230602334,4.58257569495584,52.057660339281476,3.0,4.123105625617661,2.449489742783178,4.898979485566356,5.744562646538029,2.449489742783178,2.449489742783178,2.23606797749979,182.0,5.0990195135927845,6.92820323027551,80.38656604184555,29.461839725312466,182.0,5.385164807134505,5.0990195135927845,3.0,5.385164807134505,4.242640687119285,4.358898943540674,2.449489742783178,2.8284271247461903,7.810249675906653,2.449489742783178,182.0,12.247448713915892
7mo_sub-710922.nii.gz,68.96375859826666,2.8284271247461903,7.6157731058639095,5.916079783099617,3.1622776601683795,214.0,3.0,214.0,214.0,57.67148342118487,69.26759704219572,6.164414002968977,54.41507144165117,8.06225774829855,9.643650760992957,2.8284271247461903,3.741657386773941,41.89272013130681,35.05709628591621,2.23606797749979,3.0,3.6055512754639887,2.449489742783178,214.0,21.470910553583888,97.34988443752769,18.275666882497067,21.283796653792766,214.0,7.071067811865476,8.717797887081348,2.23606797749979,3.1622776601683795,3.0,3.0,2.8284271247461903,2.23606797749979,7.3484692283495345,2.8284271247461903,214.0,11.575836902790224
8mo_sub-198202.nii.gz,11.180339887498945,1.4142135623730951,6.708203932499369,3.0,3.1622776601683795,165.0,1.7320508075688772,165.0,165.0,13.564659966250534,7.071067811865476,20.928449536456352,4.47213595499958,7.14142842854285,6.4031242374328485,5.0990195135927845,2.449489742783178,3.4641016151377544,4.47213595499958,2.23606797749979,2.8284271247461903,3.6055512754639887,2.0,165.0,10.04987562112089,10.0,50.84289527554464,33.83784863137726,165.0,7.549834435270751,5.830951894845301,1.7320508075688772,2.0,4.123105625617661,5.0,2.0,2.23606797749979,4.898979485566356,2.8284271247461903,165.0,5.385164807134505
0mo_template_04.nii.gz,31.01612483854165,1.4142135623730951,9.433981132056603,4.123105625617661,146.0,146.0,146.0,3.1622776601683795,146.0,23.79075450674064,22.02271554554524,19.748417658131498,146.0,146.0,9.69535971483266,22.912878474779202,20.02498439450079,4.0,28.442925306655784,32.15587038162705,32.01562118716424,12.369316876852979,3.741657386773941,146.0,146.0,47.560487802376464,52.58326730053962,36.837480912787726,146.0,146.0,27.03701166919155,23.0,22.203603311174522,36.85105154537656,27.676705006196087,35.05709628591621,7.280109889280517,11.04536101718726,12.206555615733702,146.0,146.0
0mo_template_20.nii.gz,10.04987562112089,1.4142135623730951,3.0,2.23606797749979,134.0,134.0,134.0,3.6055512754639887,134.0,4.47213595499958,4.123105625617661,2.23606797749979,134.0,134.0,3.0,2.23606797749979,2.23606797749979,1.7320508075688772,2.8284271247461903,2.449489742783178,2.23606797749979,2.0,2.0,134.0,134.0,4.58257569495584,3.4641016151377544,2.23606797749979,134.0,134.0,2.23606797749979,2.8284271247461903,2.0,2.23606797749979,2.23606797749979,3.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,134.0,134.0
2mo_sub-981664.nii.gz,11.04536101718726,1.4142135623730951,1.4142135623730951,2.23606797749979,150.0,150.0,150.0,4.58257569495584,150.0,6.4031242374328485,5.0990195135927845,4.69041575982343,150.0,150.0,3.4641016151377544,5.385164807134505,3.0,3.1622776601683795,2.0,4.898979485566356,2.23606797749979,1.7320508075688772,1.7320508075688772,150.0,150.0,4.69041575982343,4.0,7.3484692283495345,150.0,150.0,5.196152422706632,3.741657386773941,6.708203932499369,2.23606797749979,2.23606797749979,2.8284271247461903,2.23606797749979,1.7320508075688772,2.0,150.0,150.0
3mo_sub-116056.nii.gz,62.44197306299665,3.6055512754639887,2.23606797749979,6.6332495807108,182.0,182.0,182.0,2.449489742783178,182.0,67.01492371106603,5.0990195135927845,19.416487838947603,182.0,182.0,8.124038404635959,6.0,5.47722557505166,6.0827625302982185,4.242640687119285,2.8284271247461903,1.7320508075688772,3.741657386773941,3.1622776601683795,182.0,182.0,5.47722557505166,62.48999919987197,18.384776310850235,182.0,182.0,5.656854249492381,2.23606797749979,5.385164807134505,3.0,2.449489742783178,3.1622776601683795,2.23606797749979,2.23606797749979,2.8284271247461903,182.0,182.0
4mo_sub-635515.nii.gz,64.56779382943172,3.6055512754639887,3.1622776601683795,7.483314773547883,182.0,182.0,182.0,15.588457268119896,182.0,44.48595283907046,92.37965143904799,27.166155414412252,182.0,182.0,12.409673645990855,4.242640687119285,11.357816691600547,6.324555320336759,4.123105625617661,3.6055512754639887,3.6055512754639887,6.4807406984078595,11.04536101718726,182.0,182.0,100.72239075796404,96.77809669548166,9.219544457292887,182.0,182.0,10.677078252031311,5.0990195135927845,9.69535971483266,4.123105625617661,7.280109889280517,7.3484692283495345,4.242640687119285,5.385164807134505,11.09053650640942,182.0,182.0
5mo_sub-176427.nii.gz,80.51707893360266,2.0,5.830951894845301,4.58257569495584,3.0,174.0,1.4142135623730951,174.0,174.0,4.69041575982343,80.51707893360266,14.696938456699069,39.4715087119811,5.0,5.47722557505166,2.23606797749979,4.123105625617661,2.449489742783178,4.898979485566356,2.23606797749979,2.23606797749979,5.47722557505166,2.0,174.0,20.223748416156685,5.0,4.242640687119285,27.459060435491967,174.0,4.242640687119285,4.242640687119285,2.23606797749979,2.449489742783178,5.744562646538029,2.449489742783178,3.1622776601683795,2.23606797749979,5.744562646538029,3.0,174.0,10.295630140987
6mo_sub-406768.nii.gz,73.68853370776216,1.4142135623730951,5.47722557505166,3.741657386773941,2.449489742783178,182.0,2.449489742783178,182.0,182.0,60.86871117413281,103.77379245262264,3.0,44.22668877499196,7.211102550927977,59.00847396772772,2.0,2.23606797749979,3.1622776601683795,4.123105625617661,2.0,2.0,4.47213595499958,2.23606797749979,182.0,7.681145747868607,31.89043743820395,93.86692708297208,19.33907960581372,182.0,8.54400374531753,9.848857801796104,2.23606797749979,6.708203932499369,3.6055512754639887,3.6055512754639887,2.8284271247461903,2.23606797749979,5.47722557505166,4.69041575982343,182.0,18.57417562100671
7mo_updated_sub-786266.nii.gz,36.61966684720111,1.4142135623730951,5.830951894845301,11.09053650640942,2.449489742783178,161.0,1.4142135623730951,161.0,161.0,39.204591567825325,58.73670062235365,17.464249196572982,2.23606797749979,10.198039027185569,7.3484692283495345,2.23606797749979,2.23606797749979,2.23606797749979,5.0,3.6055512754639887,3.0,5.744562646538029,2.449489742783178,161.0,18.466185312619384,79.4103267843673,5.385164807134505,5.0990195135927845,161.0,5.47722557505166,5.0990195135927845,2.0,3.741657386773941,3.3166247903554,4.123105625617661,5.656854249492381,2.0,5.0990195135927845,3.0,161.0,4.242640687119285
