subject,Unknown,Left-Cerebral-Exterior,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus-Proper,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Cerebral-White-Matter,Right-Cerebral-Cortex,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus-Proper,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,WM-hypointensities,Optic-Chiasm,Vermis
0mo_template_14.nii.gz,1.7320508075688772,1.4142135623730951,2.4388186545190056,1.4142135623730951,131.0,131.0,131.0,2.0,131.0,1.4142135623730951,1.4142135623730951,3.0,131.0,131.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.7320508075688772,1.2940916292849127,1.5540619502592563,1.4142135623730951,1.4142135623730951,1.4142135623730951,131.0,131.0,1.4142135623730951,1.4142135623730951,2.449489742783178,131.0,131.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.8901408311032175,1.4142135623730951,1.4142135623730951,1.4142135623730951,131.0,131.0
2mo_sub-684448.nii.gz,1.0,1.0,1.0,1.4142135623730951,141.0,141.0,141.0,2.8284271247461903,141.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,141.0,141.0,7.483314773547883,1.4142135623730951,1.7320508075688772,1.7320508075688772,1.4142135623730951,1.4142135623730951,2.0,2.4798047333402127,1.9758845726811904,141.0,141.0,1.4142135623730951,1.4142135623730951,1.0,141.0,141.0,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.7320508075688772,2.23606797749979,1.0,2.907350647362944,1.4142135623730951,141.0,141.0
3mo_sub-469090.nii.gz,1.0,1.0,1.0,1.0,152.0,152.0,152.0,1.7320508075688772,152.0,1.0,1.0,1.4142135623730951,152.0,152.0,1.0,1.4142135623730951,3.3166247903554,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,152.0,152.0,1.0,1.0,1.4142135623730951,152.0,152.0,1.4142135623730951,1.4142135623730951,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.7320508075688772,1.7193373177610438,1.7320508075688772,152.0,152.0
4mo_sub-125632.nii.gz,7.483314773547883,3.0,29.44480483503612,3.741657386773941,188.0,188.0,188.0,4.242640687119285,188.0,5.196152422706632,5.0990195135927845,7.211102550927977,188.0,188.0,10.071712520707038,4.242640687119285,6.37209190695252,5.097039123320932,8.342230845277987,6.0,4.680710153985343,4.212756921743878,4.242640687119285,188.0,188.0,4.47213595499958,4.358898943540674,4.898979485566356,188.0,188.0,8.764674417336169,2.23606797749979,3.741657386773941,49.689032995219385,3.0,3.0,3.6055512754639887,3.0,3.3166247903554,188.0,188.0
5mo_sub-552990.nii.gz,5.385164807134505,1.2361017305526851,1.4142135623730951,2.0,1.8017175976009667,168.0,2.449489742783178,168.0,168.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,5.89017543427305,6.700708497320485,4.123105625617661,1.4142135623730951,2.8284271247461903,2.449489742783178,2.23606797749979,2.23606797749979,1.7320508075688772,2.23606797749979,1.4142135623730951,168.0,17.72342845098489,1.4142135623730951,1.4142135623730951,11.779090615112526,168.0,7.183095603115502,4.242640687119285,1.4142135623730951,2.23606797749979,2.23606797749979,2.23606797749979,2.011803398874979,1.967846096908264,2.23606797749979,1.4142135623730951,168.0,18.011094017053562
6mo_sub-116845.nii.gz,3.0,1.0,4.145817287302962,2.0,1.4142135623730951,154.0,1.6525914962699315,154.0,154.0,1.4142135623730951,1.4142135623730951,1.9517691453624415,51.008332532513286,5.830951894845301,4.123105625617661,1.4142135623730951,1.4142135623730951,1.7320508075688772,2.394000083809499,1.7320508075688772,1.7320508075688772,4.358898943540674,1.0,154.0,4.123105625617661,1.4142135623730951,1.4142135623730951,3.0,154.0,5.830951894845301,4.242640687119285,1.0,8.142296950464155,3.1622776601683795,2.0,2.23606797749979,1.7320508075688772,3.0,1.4142135623730951,154.0,3.6627158422141783
7mo_updated_sub-470437.nii.gz,3.0,1.0,1.4142135623730951,3.1622776601683795,1.4142135623730951,156.0,1.0,156.0,156.0,2.23606797749979,2.0,2.0,3.6055512754639887,3.0,3.3166247903554,1.4142135623730951,1.4142135623730951,1.4142135623730951,3.741657386773941,1.4142135623730951,1.7320508075688772,2.170545745408773,1.4142135623730951,156.0,16.422893476285118,2.23606797749979,2.0,1.4142135623730951,156.0,3.3166247903554,3.0,1.2609545442950951,1.4142135623730951,3.1622776601683795,3.1622776601683795,1.4142135623730951,1.4142135623730951,5.866103545943612,1.4142135623730951,156.0,4.407877279993103
8mo_sub-890518.nii.gz,5.916079783099617,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,188.0,1.0,188.0,188.0,2.0,1.7320508075688772,9.433981132056603,16.503548349663088,3.396262275737866,2.8284271247461903,1.4142135623730951,1.4142135623730951,2.8284271247461903,3.053551627855553,1.7320508075688772,1.7320508075688772,3.1622776601683795,1.4142135623730951,188.0,3.0,1.7320508075688772,1.7320508075688772,3.0,188.0,3.741657386773941,3.0,1.4142135623730951,1.4142135623730951,1.8070765814495235,3.4610880329096947,2.449489742783178,1.6684833585297063,5.196152422706632,1.4142135623730951,188.0,3.741657386773941
0mo_template_15.nii.gz,2.0,1.4142135623730951,1.7320508075688772,1.4142135623730951,142.0,142.0,142.0,2.0,142.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,142.0,142.0,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.3562236636408205,1.4142135623730951,2.23606797749979,1.4142135623730951,1.4142135623730951,1.6080942819425266,142.0,142.0,1.4142135623730951,1.4142135623730951,1.0,142.0,142.0,2.0,1.4142135623730951,1.4142135623730951,2.0,1.7320508075688772,1.7320508075688772,1.4142135623730951,2.0,1.4142135623730951,142.0,142.0
0mo_template_17.nii.gz,1.4142135623730951,1.1863961030678882,2.0,1.4142135623730951,136.0,136.0,136.0,2.0,136.0,1.4142135623730951,1.4142135623730951,2.23606797749979,136.0,136.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.7320508075688772,1.0,1.3106601717798214,1.4142135623730951,136.0,136.0,2.0,1.4142135623730951,1.0,136.0,136.0,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.0,136.0,136.0
2mo_sub-381606.nii.gz,2.23606797749979,1.0,1.4142135623730951,1.4142135623730951,173.0,173.0,173.0,2.0,173.0,2.23606797749979,1.7320508075688772,1.4142135623730951,173.0,173.0,1.7320508075688772,1.4142135623730951,3.0,3.0,1.8767433714816737,2.0,1.7320508075688772,1.5159214808357433,1.4142135623730951,173.0,173.0,2.23606797749979,1.7320508075688772,1.4142135623730951,173.0,173.0,1.7320508075688772,1.4142135623730951,2.23606797749979,1.4142135623730951,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,173.0,173.0
3mo_sub-801091.nii.gz,2.449489742783178,1.0,2.011803398874979,2.23606797749979,160.0,160.0,160.0,11.870967485370825,160.0,1.4142135623730951,1.4142135623730951,5.041588195708976,160.0,160.0,10.63014581273465,3.741657386773941,6.465258080117892,2.0,2.8284271247461903,1.9464101615137632,3.2919292495254813,1.4142135623730951,10.052357086982948,160.0,160.0,1.0,1.4142135623730951,2.449489742783178,160.0,160.0,10.401425161477773,2.23606797749979,4.123105625617661,1.4142135623730951,1.4142135623730951,2.6920096672394576,1.7320508075688772,1.4142135623730951,7.071067811865476,160.0,160.0
4mo_new_sub-645257.nii.gz,2.0,1.4142135623730951,2.0,3.0,146.0,146.0,146.0,146.0,146.0,1.0,1.4142135623730951,5.0990195135927845,146.0,146.0,9.486832980505136,2.8284271247461903,3.0,1.4142135623730951,1.7320508075688772,2.0,1.7673320094640663,1.1159797974644672,7.887185365211871,146.0,146.0,1.4142135623730951,1.4142135623730951,25.068703635984978,146.0,146.0,9.219544457292887,4.123105625617661,3.154163777159968,2.23606797749979,2.0,2.449489742783178,2.4430870898246817,3.1622776601683795,8.485868597949361,146.0,146.0
5mo_sub-272097.nii.gz,2.449489742783178,2.23606797749979,2.0,3.0,19.082188617345412,155.0,155.0,155.0,155.0,14.866068747318506,15.937377450509226,24.35312945379614,51.08283806592482,9.270364482328162,4.170919650218266,3.6055512754639887,2.449489742783178,2.449489742783178,4.212756921743878,2.23606797749979,2.3064971600433166,4.242640687119285,4.123105625617661,155.0,37.06333993442607,40.80441152620632,44.05678154382138,26.41968962724581,155.0,14.45683229480096,5.0,3.6055512754639887,2.23606797749979,34.57021540122354,2.838721497261409,2.449489742783178,2.449489742783178,3.1622776601683795,4.69041575982343,155.0,40.06244541236557
6mo_sub-284149.nii.gz,4.47213595499958,1.4142135623730951,1.066274169979682,2.0,1.4142135623730951,198.0,1.4142135623730951,198.0,198.0,1.4142135623730951,1.4142135623730951,1.7320508075688772,45.02554760500058,7.810249675906653,4.123105625617661,1.4142135623730951,1.4142135623730951,3.0,3.3888564116325472,2.23606797749979,2.8284271247461903,1.8392304845413203,1.9651666049839247,198.0,18.298579862451238,1.4142135623730951,1.4142135623730951,1.4142135623730951,198.0,7.280109889280517,3.741657386773941,1.4142135623730951,1.4142135623730951,2.8284271247461903,2.23606797749979,1.4142135623730951,1.7161589453091026,1.7320508075688772,1.8794228634059824,198.0,2.449489742783178
7mo_updated_sub-682023.nii.gz,5.0990195135927845,1.0,2.3747921249339874,4.0,2.23606797749979,157.0,1.4142135623730951,157.0,157.0,11.0,13.96424004376894,3.6055512754639887,44.27526890693222,4.242640687119285,3.6055512754639887,1.4142135623730951,1.4142135623730951,2.0,3.9457480512225183,2.0,1.7320508075688772,2.737482153075064,1.4142135623730951,157.0,17.03464324898273,31.968734726291558,44.721359549995796,1.7320508075688772,157.0,3.741657386773941,3.3166247903554,1.0,1.0,33.63919972824573,3.2919292495254813,1.4142135623730951,1.4142135623730951,2.23606797749979,1.7320508075688772,157.0,2.449489742783178
8mo_sub-272097.nii.gz,5.196152422706632,1.0,2.0,2.449489742783178,1.4142135623730951,205.0,1.2402438661763886,205.0,205.0,2.8284271247461903,2.23606797749979,2.23606797749979,37.666024774283315,3.6055512754639887,4.123105625617661,1.4142135623730951,1.0,1.7320508075688772,3.1622776601683795,1.4142135623730951,2.23606797749979,4.242640687119285,1.4142135623730951,205.0,16.521276426904127,2.23606797749979,2.0,1.4142135623730951,205.0,5.916079783099617,4.123105625617661,1.0,1.4142135623730951,2.0,2.23606797749979,1.4142135623730951,1.7320508075688772,3.5968834809107233,1.4142135623730951,205.0,2.23606797749979
0mo_template_05.nii.gz,2.0,2.0,1.4142135623730951,2.8284271247461903,133.0,133.0,133.0,2.0,133.0,1.7320508075688772,1.4142135623730951,5.5146527650597195,133.0,133.0,2.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.23606797749979,2.23606797749979,133.0,133.0,2.0,1.4142135623730951,4.68825895852608,133.0,133.0,2.23606797749979,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.7320508075688772,1.4142135623730951,1.4142135623730951,2.23606797749979,1.7320508075688772,133.0,133.0
0mo_template_16.nii.gz,2.23606797749979,1.7320508075688772,1.4142135623730951,1.4142135623730951,140.0,140.0,140.0,1.7320508075688772,140.0,2.0,1.7320508075688772,2.0,140.0,140.0,2.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4777810114122658,1.7320508075688772,1.4142135623730951,1.4142135623730951,2.1251842001149748,140.0,140.0,1.7320508075688772,1.4142135623730951,1.4142135623730951,140.0,140.0,1.7320508075688772,1.7002670830493278,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.7320508075688772,1.4142135623730951,1.0,1.7320508075688772,140.0,140.0
2mo_sub-372377.nii.gz,4.898979485566356,1.0,1.4142135623730951,3.6708822088927073,198.0,198.0,198.0,1.7320508075688772,198.0,2.23606797749979,1.4142135623730951,2.0,198.0,198.0,2.8284271247461903,2.4388186545189696,2.8284271247461903,3.0,2.680704050814252,1.4142135623730951,1.4142135623730951,2.449489742783178,44.337480036371076,198.0,198.0,2.0,1.4142135623730951,2.449489742783178,198.0,198.0,2.23606797749979,1.7320508075688772,1.4142135623730951,1.4142135623730951,2.6048540693880007,1.7320508075688772,2.0212461179749885,1.4142135623730951,1.0,198.0,198.0
3mo_sub-298032.nii.gz,2.8284271247461903,1.4142135623730951,1.6895331880577564,2.23606797749979,164.0,164.0,164.0,3.1622776601683795,164.0,20.83266665599966,17.11724276862369,10.787932814875738,164.0,164.0,10.198039027185569,3.0,3.0,3.3166247903554,2.080263112349936,4.242640687119285,1.4142135623730951,2.3982685191151663,1.7320508075688772,164.0,164.0,49.52776998815917,52.36410984634418,40.54010313222454,164.0,164.0,37.40266673456421,1.4142135623730951,3.0,32.66863445277,2.8284271247461903,42.01190307520001,1.4142135623730951,2.1888543819998314,2.0,164.0,164.0
4mo_sub-402408.nii.gz,4.47213595499958,2.23606797749979,1.7320508075688772,3.3210490950988327,164.0,164.0,164.0,60.35925153546243,164.0,3.3166247903554,5.830951894845301,22.494443758403982,164.0,164.0,10.156654709879696,3.1622776601683795,7.81422061490743,3.6055512754639887,4.125496326847691,3.6055512754639887,2.449489742783178,6.160136223110549,10.459897117754851,164.0,164.0,3.0,5.830951894845301,4.58257569495584,164.0,164.0,8.77496438739212,3.741657386773941,5.6857484908110205,54.480782402744886,2.601064695568374,3.6055512754639887,3.1622776601683795,5.0990195135927845,8.914501846897364,164.0,164.0
5mo_sub-938316.nii.gz,2.8284271247461903,1.0,1.0,1.4142135623730951,1.4142135623730951,158.0,1.4142135623730951,158.0,158.0,1.7320508075688772,1.4142135623730951,1.7320508075688772,8.118478145565593,3.0,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951,3.3166247903554,1.7320508075688772,2.23606797749979,5.844042585743747,1.4142135623730951,158.0,15.72835536810974,1.7320508075688772,1.4142135623730951,12.681868167487595,158.0,2.449489742783178,2.23606797749979,1.0,2.0,1.7320508075688772,3.9560817557515806,1.4142135623730951,1.5413484604514007,5.597527257220524,1.4142135623730951,158.0,17.529808942615887
6mo_sub-544404.nii.gz,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.0,182.0,2.427966574726748,182.0,182.0,1.7320508075688772,1.4142135623730951,5.744562646538029,11.512618980011187,3.0,3.0,1.7320508075688772,3.741657386773941,2.0,3.0275872022286183,3.6055512754639887,2.0,2.1605262246998587,1.7320508075688772,182.0,4.174505702063367,1.4142135623730951,1.4142135623730951,2.449489742783178,182.0,3.6055512754639887,2.8284271247461903,1.4142135623730951,2.0,3.0,3.0,2.0,2.23606797749979,7.280109889280517,2.0,182.0,3.6055512754639887
7mo_sub-710922.nii.gz,3.3166247903554,1.7320508075688772,2.23606797749979,2.0,2.0,214.0,2.23606797749979,214.0,214.0,45.464271686677215,49.081564767232116,2.449489742783178,53.892072307137354,4.67855335268803,5.196152422706632,1.7320508075688772,1.4142135623730951,40.46479680356485,2.23606797749979,1.7320508075688772,2.23606797749979,2.029420937828103,1.7320508075688772,214.0,18.034382338173554,11.04536101718726,11.74734012447073,3.9379977728258018,214.0,5.0990195135927845,4.242640687119285,1.4142135623730951,1.7320508075688772,2.23606797749979,2.0,1.844589468389968,2.0,6.587004836301432,1.7320508075688772,214.0,7.670686125147849
8mo_sub-198202.nii.gz,3.3166247903554,1.045563491861046,2.8458571279793055,1.7320508075688772,1.7320508075688772,165.0,1.6907319656934268,165.0,165.0,3.3166247903554,2.23606797749979,6.528468147571973,3.1054804791094432,3.0,3.6055512754639887,2.23606797749979,1.6144510268464725,2.23606797749979,3.0,1.4142135623730951,2.0,3.0,1.4142135623730951,165.0,4.131178994366489,3.0,2.23606797749979,7.614176978443671,165.0,3.4641016151377544,3.741657386773941,1.0,1.4142135623730951,2.23606797749979,3.3166247903554,1.4142135623730951,1.4142135623730951,4.197217363748668,1.7320508075688772,165.0,2.4873834809794446
0mo_template_04.nii.gz,4.0,1.0,7.355798934480942,2.23606797749979,146.0,146.0,146.0,2.0,146.0,16.673332000533062,14.798648586948742,17.832554500127003,146.0,146.0,7.14142842854285,14.671458221946082,2.449489742783178,3.0,26.17059075588892,23.10844001658269,2.0,10.859999999999983,3.0,146.0,146.0,39.69357497966949,45.74931693479149,34.713109915419565,146.0,146.0,25.124870787036578,21.563858652847824,2.23606797749979,34.9040047475169,26.55183609470351,34.07345007480164,6.164414002968977,9.622474487139073,10.451774182380383,146.0,146.0
0mo_template_20.nii.gz,1.4142135623730951,1.0,2.0,1.4142135623730951,134.0,134.0,134.0,1.4142135623730951,134.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,134.0,134.0,1.4142135623730951,1.7320508075688772,1.4142135623730951,1.4142135623730951,2.1770509831248424,1.4142135623730951,1.4142135623730951,1.8606664199358132,1.4142135623730951,134.0,134.0,1.4142135623730951,1.4142135623730951,1.0,134.0,134.0,1.4142135623730951,1.4142135623730951,1.057989898732275,1.4142135623730951,2.0,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951,134.0,134.0
2mo_sub-981664.nii.gz,2.23606797749979,1.0,1.4142135623730951,1.4142135623730951,150.0,150.0,150.0,3.0,150.0,1.4142135623730951,1.4142135623730951,1.7320508075688772,150.0,150.0,2.23606797749979,2.23606797749979,2.426013348601978,2.449489742783178,1.4142135623730951,3.107103255711144,1.4142135623730951,1.585845674778815,1.4142135623730951,150.0,150.0,1.4142135623730951,1.4142135623730951,5.385164807134505,150.0,150.0,2.449489742783178,2.0,6.0,1.7320508075688772,1.7320508075688772,2.0,1.576310557422941,1.4142135623730951,1.0,150.0,150.0
3mo_sub-116056.nii.gz,2.23606797749979,2.3641210366698275,1.4142135623730951,5.385164807134505,182.0,182.0,182.0,1.7320508075688772,182.0,1.7320508075688772,1.4142135623730951,5.910120830921838,182.0,182.0,2.8284271247461903,5.0118823416311225,3.3166247903554,5.0,3.6191618865949873,2.0,1.4142135623730951,3.6055512754639887,2.8284271247461903,182.0,182.0,1.4142135623730951,1.4142135623730951,12.95789327688086,182.0,182.0,3.0,1.7320508075688772,2.449489742783178,2.8284271247461903,1.7320508075688772,1.7320508075688772,1.4142135623730951,2.23606797749979,2.23606797749979,182.0,182.0
4mo_sub-635515.nii.gz,4.242640687119285,2.23606797749979,2.1746903033498466,4.242640687119285,182.0,182.0,182.0,13.606610075090494,182.0,2.23606797749979,1.7320508075688772,20.328056791690642,182.0,182.0,9.899494936611664,3.2271034548469397,6.164414002968977,5.196152422706632,3.406192000739047,2.8284271247461903,3.0,6.2957046319241075,9.468334833548155,182.0,182.0,2.449489742783178,2.0,6.4031242374328485,182.0,182.0,8.48528137423857,3.6055512754639887,5.830951894845301,3.0,6.164414002968977,5.0990195135927845,3.308831150486629,5.176278742849052,9.433981132056603,182.0,182.0
5mo_sub-176427.nii.gz,2.8284271247461903,1.0,1.2899494936611855,2.449489742783178,1.4142135623730951,174.0,1.0,174.0,174.0,1.4142135623730951,1.4142135623730951,1.7320508075688772,5.451928991340616,2.8284271247461903,2.8284271247461903,1.4142135623730951,3.0,1.7374097914174949,3.071402170474077,1.4142135623730951,1.4142135623730951,5.12621672814466,1.4142135623730951,174.0,18.204316595218607,1.4142135623730951,1.4142135623730951,14.844081809537961,174.0,2.4570684904222593,2.449489742783178,1.4142135623730951,1.6176293992983553,2.449489742783178,2.23606797749979,1.4142135623730951,1.4142135623730951,5.373824064068831,1.4142135623730951,174.0,4.116467529817261
6mo_sub-406768.nii.gz,2.8284271247461903,1.0,1.8472689603142467,1.4142135623730951,1.7320508075688772,182.0,2.1806260888073825,182.0,182.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,43.30821831965096,6.0,3.4641016151377544,1.4142135623730951,1.4142135623730951,2.0,2.23606797749979,1.4142135623730951,1.4142135623730951,3.781519754516225,1.4142135623730951,182.0,3.9974165738677416,1.7320508075688772,1.4142135623730951,2.23606797749979,182.0,6.708203932499369,3.3166247903554,1.4142135623730951,1.4142135623730951,2.23606797749979,2.3299735542244684,2.0,1.7320508075688772,5.121360082688971,3.3166247903554,182.0,2.8284271247461903
